College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
3850,Vetri Vinayaha College of Engineering and Technology Namakkal-Trichy Main Road Tholurpatti Village Thottiam Tiruchirappalli District 621215,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,***,,,,,,,,
3850,Vetri Vinayaha College of Engineering and Technology Namakkal-Trichy Main Road Tholurpatti Village Thottiam Tiruchirappalli District 621215,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
3850,Vetri Vinayaha College of Engineering and Technology Namakkal-Trichy Main Road Tholurpatti Village Thottiam Tiruchirappalli District 621215,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
3850,Vetri Vinayaha College of Engineering and Technology Namakkal-Trichy Main Road Tholurpatti Village Thottiam Tiruchirappalli District 621215,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
3850,Vetri Vinayaha College of Engineering and Technology Namakkal-Trichy Main Road Tholurpatti Village Thottiam Tiruchirappalli District 621215,IT,INFORMATION TECHNOLOGY,***,,,,,,,,
3850,Vetri Vinayaha College of Engineering and Technology Namakkal-Trichy Main Road Tholurpatti Village Thottiam Tiruchirappalli District 621215,ME,MECHANICAL ENGINEERING,,,,,,,,,
3852,Sri Bharathi Engineering College for Women Kaikkuruchi Village Alangudi Taluk Pudukkottai District 622303,CE,CIVIL ENGINEERING,***,,,,,,,,
3852,Sri Bharathi Engineering College for Women Kaikkuruchi Village Alangudi Taluk Pudukkottai District 622303,CS,COMPUTER SCIENCE AND ENGINEERING,125.5,***,121.5,***,,,***,,
3852,Sri Bharathi Engineering College for Women Kaikkuruchi Village Alangudi Taluk Pudukkottai District 622303,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
3852,Sri Bharathi Engineering College for Women Kaikkuruchi Village Alangudi Taluk Pudukkottai District 622303,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3852,Sri Bharathi Engineering College for Women Kaikkuruchi Village Alangudi Taluk Pudukkottai District 622303,IT,INFORMATION TECHNOLOGY,94,,,,,,***,,
3854,Mahath Amma Institute of Engineering and Technology (MIET) Ariyur Annavasal Road Illupur Taluk Pudukkottai District 622101,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,***,,,,,,,,
3854,Mahath Amma Institute of Engineering and Technology (MIET) Ariyur Annavasal Road Illupur Taluk Pudukkottai District 622101,AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
3854,Mahath Amma Institute of Engineering and Technology (MIET) Ariyur Annavasal Road Illupur Taluk Pudukkottai District 622101,CE,CIVIL ENGINEERING,***,,,,,,,,
3854,Mahath Amma Institute of Engineering and Technology (MIET) Ariyur Annavasal Road Illupur Taluk Pudukkottai District 622101,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
3854,Mahath Amma Institute of Engineering and Technology (MIET) Ariyur Annavasal Road Illupur Taluk Pudukkottai District 622101,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3854,Mahath Amma Institute of Engineering and Technology (MIET) Ariyur Annavasal Road Illupur Taluk Pudukkottai District 622101,IT,INFORMATION TECHNOLOGY,,,,,,,,,
3854,Mahath Amma Institute of Engineering and Technology (MIET) Ariyur Annavasal Road Illupur Taluk Pudukkottai District 622101,ME,MECHANICAL ENGINEERING,,,,,,,,,
3854,Mahath Amma Institute of Engineering and Technology (MIET) Ariyur Annavasal Road Illupur Taluk Pudukkottai District 622101,SC,Computer Science and Engineering (Cyber Security),,,,,,,,,
3855,As-Salam College of Engineering and Technology Thirumangalakudi Aduthurai Thiruvidaimaruthur Thanjavur District 612102,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,99,,,,,,,,
3855,As-Salam College of Engineering and Technology Thirumangalakudi Aduthurai Thiruvidaimaruthur Thanjavur District 612102,CE,CIVIL ENGINEERING,,,,,,,,,
3855,As-Salam College of Engineering and Technology Thirumangalakudi Aduthurai Thiruvidaimaruthur Thanjavur District 612102,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
3855,As-Salam College of Engineering and Technology Thirumangalakudi Aduthurai Thiruvidaimaruthur Thanjavur District 612102,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
3855,As-Salam College of Engineering and Technology Thirumangalakudi Aduthurai Thiruvidaimaruthur Thanjavur District 612102,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3855,As-Salam College of Engineering and Technology Thirumangalakudi Aduthurai Thiruvidaimaruthur Thanjavur District 612102,IT,INFORMATION TECHNOLOGY,105.5,***,,,,,***,,
3855,As-Salam College of Engineering and Technology Thirumangalakudi Aduthurai Thiruvidaimaruthur Thanjavur District 612102,ME,MECHANICAL ENGINEERING,***,,,,,,,,
3855,As-Salam College of Engineering and Technology Thirumangalakudi Aduthurai Thiruvidaimaruthur Thanjavur District 612102,SC,Computer Science and Engineering (Cyber Security),***,,,,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),93,,,***,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,BM,BIO MEDICAL ENGINEERING,***,,,,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,CE,CIVIL ENGINEERING,***,,,,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,CS,COMPUTER SCIENCE AND ENGINEERING,115.5,***,,***,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,ME,MECHANICAL ENGINEERING,***,,,,,,,,
3859,Sembodai Rukmani Varatharajan Engineering College Sembodai Village Vedaraniam Nagappattinam District 614820,CE,CIVIL ENGINEERING,,,,,,,,,
3859,Sembodai Rukmani Varatharajan Engineering College Sembodai Village Vedaraniam Nagappattinam District 614820,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
3859,Sembodai Rukmani Varatharajan Engineering College Sembodai Village Vedaraniam Nagappattinam District 614820,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
3859,Sembodai Rukmani Varatharajan Engineering College Sembodai Village Vedaraniam Nagappattinam District 614820,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3859,Sembodai Rukmani Varatharajan Engineering College Sembodai Village Vedaraniam Nagappattinam District 614820,ME,MECHANICAL ENGINEERING,,,,,,,,,
3860,St. Anne's College of Engineering and Technology Anguchettypalayam Siruvathur Post Panruti Cuddalore District 607110,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),103.5,,***,***,,,,,
3860,St. Anne's College of Engineering and Technology Anguchettypalayam Siruvathur Post Panruti Cuddalore District 607110,CS,COMPUTER SCIENCE AND ENGINEERING,112,***,***,***,,,***,,
3860,St. Anne's College of Engineering and Technology Anguchettypalayam Siruvathur Post Panruti Cuddalore District 607110,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
3860,St. Anne's College of Engineering and Technology Anguchettypalayam Siruvathur Post Panruti Cuddalore District 607110,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3860,St. Anne's College of Engineering and Technology Anguchettypalayam Siruvathur Post Panruti Cuddalore District 607110,ME,MECHANICAL ENGINEERING,***,,,,,,,,
3905,Kings College of Engineering Punalkulam Pudukkottai District 613303,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,140.5,110.5,,80,,,135,122.5,
3905,Kings College of Engineering Punalkulam Pudukkottai District 613303,CE,CIVIL ENGINEERING,***,,,,,,,,
3905,Kings College of Engineering Punalkulam Pudukkottai District 613303,CS,COMPUTER SCIENCE AND ENGINEERING,143,110.5,128,***,,,124.5,,
3905,Kings College of Engineering Punalkulam Pudukkottai District 613303,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,123,***,107,***,,,92.5,***,
3905,Kings College of Engineering Punalkulam Pudukkottai District 613303,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,100.5,***,***,***,,,***,,
3905,Kings College of Engineering Punalkulam Pudukkottai District 613303,ME,MECHANICAL ENGINEERING,91.5,***,,,,,***,,
3908,Mount Zion College of Engineering and Technology Pilivalam Post Pudukkottai District 622507,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143,137,140,114,,,102.5,,
3908,Mount Zion College of Engineering and Technology Pilivalam Post Pudukkottai District 622507,CE,CIVIL ENGINEERING,118.5,***,,***,,,***,,
3908,Mount Zion College of Engineering and Technology Pilivalam Post Pudukkottai District 622507,CS,COMPUTER SCIENCE AND ENGINEERING,153.5,133,141.5,105.5,,,***,,
3908,Mount Zion College of Engineering and Technology Pilivalam Post Pudukkottai District 622507,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132.5,116.5,114.5,***,,,***,,
3908,Mount Zion College of Engineering and Technology Pilivalam Post Pudukkottai District 622507,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3908,Mount Zion College of Engineering and Technology Pilivalam Post Pudukkottai District 622507,IT,INFORMATION TECHNOLOGY,156,144,,122,,,113,,
3908,Mount Zion College of Engineering and Technology Pilivalam Post Pudukkottai District 622507,ME,MECHANICAL ENGINEERING,105.5,***,,,,,,,
3918,Shanmuganathan Engineering College Pillivalam Post Pudukkottai District 622507,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),122,,,,,,,,
3918,Shanmuganathan Engineering College Pillivalam Post Pudukkottai District 622507,CE,CIVIL ENGINEERING,***,,,,,,,,
3918,Shanmuganathan Engineering College Pillivalam Post Pudukkottai District 622507,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
3918,Shanmuganathan Engineering College Pillivalam Post Pudukkottai District 622507,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
3918,Shanmuganathan Engineering College Pillivalam Post Pudukkottai District 622507,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3918,Shanmuganathan Engineering College Pillivalam Post Pudukkottai District 622507,ME,MECHANICAL ENGINEERING,***,,,,,,,,
3918,Shanmuganathan Engineering College Pillivalam Post Pudukkottai District 622507,SC,Computer Science and Engineering (Cyber Security),***,,,,,,,,
3920,Sudharsan Engineering College Sathiyamangalam Post Pudukkottai District 622501,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,133.5,91.5,97,82.5,,,***,,
3920,Sudharsan Engineering College Sathiyamangalam Post Pudukkottai District 622501,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),***,,,,,,,,
3920,Sudharsan Engineering College Sathiyamangalam Post Pudukkottai District 622501,CE,CIVIL ENGINEERING,***,,,,,,,,
3920,Sudharsan Engineering College Sathiyamangalam Post Pudukkottai District 622501,CS,COMPUTER SCIENCE AND ENGINEERING,126.5,***,,***,,,***,,
3920,Sudharsan Engineering College Sathiyamangalam Post Pudukkottai District 622501,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,101,***,,***,,,,,
3920,Sudharsan Engineering College Sathiyamangalam Post Pudukkottai District 622501,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,106.5,***,,***,,,,,
3920,Sudharsan Engineering College Sathiyamangalam Post Pudukkottai District 622501,ME,MECHANICAL ENGINEERING,***,,,,,,,,
3923,M N S K College of Engineering Vallathirakkottai Post Pudukkottai District 622305,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,,,,,,,,
3923,M N S K College of Engineering Vallathirakkottai Post Pudukkottai District 622305,AG,AGRICULTURAL ENGINEERING,,,,,,,,,
3923,M N S K College of Engineering Vallathirakkottai Post Pudukkottai District 622305,CE,CIVIL ENGINEERING,,,,,,,,,
3923,M N S K College of Engineering Vallathirakkottai Post Pudukkottai District 622305,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
3923,M N S K College of Engineering Vallathirakkottai Post Pudukkottai District 622305,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
3923,M N S K College of Engineering Vallathirakkottai Post Pudukkottai District 622305,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
3923,M N S K College of Engineering Vallathirakkottai Post Pudukkottai District 622305,ME,MECHANICAL ENGINEERING,,,,,,,,,
3926,Chendhuran College of Engineering and Technology Madurai Road Lenavilakku Pilivalam Post Pudukkottai - 622 507,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,115,***,91.5,***,,,***,,
3926,Chendhuran College of Engineering and Technology Madurai Road Lenavilakku Pilivalam Post Pudukkottai - 622 507,CE,CIVIL ENGINEERING,95,,,,,,***,,
3926,Chendhuran College of Engineering and Technology Madurai Road Lenavilakku Pilivalam Post Pudukkottai - 622 507,CS,COMPUTER SCIENCE AND ENGINEERING,113,***,,***,,,,,
3926,Chendhuran College of Engineering and Technology Madurai Road Lenavilakku Pilivalam Post Pudukkottai - 622 507,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,102,***,,***,,,,,
3926,Chendhuran College of Engineering and Technology Madurai Road Lenavilakku Pilivalam Post Pudukkottai - 622 507,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
3926,Chendhuran College of Engineering and Technology Madurai Road Lenavilakku Pilivalam Post Pudukkottai - 622 507,ME,MECHANICAL ENGINEERING,***,,,,,,,,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,CS,COMPUTER SCIENCE AND ENGINEERING,180,169.5,166,167,,,155.5,92,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.5,163.5,170,153,,,142,***,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,GI,GEO INFORMATICS,146,127,161.5,***,,,97.5,***,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,ME,MECHANICAL ENGINEERING,141,130,130.5,102,,,***,,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,CE,CIVIL ENGINEERING,131.5,***,***,***,,,***,,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,CS,COMPUTER SCIENCE AND ENGINEERING,173.5,164.5,155.5,146,,,124,,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,164,155,137.5,138,,,114,,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,131,136,***,,,***,,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,IT,INFORMATION TECHNOLOGY,168.5,157.5,157,144.5,,,128.5,***,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,ME,MECHANICAL ENGINEERING,133,110.5,110,***,,,***,,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,XC,CIVIL ENGINEERING (TAMIL MEDIUM),***,,,,,,,,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),***,,,,,,,,
4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,CE,CIVIL ENGINEERING,***,,,,,,,,
4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157,138.5,141,127,,,123,,
4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136,124,***,***,,,***,,
4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,ME,MECHANICAL ENGINEERING,112,***,,***,,,***,,
4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,XC,CIVIL ENGINEERING (TAMIL MEDIUM),106.5,***,,***,,,,,
4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),***,,,,,,,,
4669,Thamirabharani Engineering College Chathirampudukulam Village Thatchanallur Tirunelveli District 627358,CE,CIVIL ENGINEERING,***,,,,,,,,
4669,Thamirabharani Engineering College Chathirampudukulam Village Thatchanallur Tirunelveli District 627358,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
4669,Thamirabharani Engineering College Chathirampudukulam Village Thatchanallur Tirunelveli District 627358,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,103.5,***,,***,,,,,
4669,Thamirabharani Engineering College Chathirampudukulam Village Thatchanallur Tirunelveli District 627358,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,112,,,***,,,,,
4669,Thamirabharani Engineering College Chathirampudukulam Village Thatchanallur Tirunelveli District 627358,ME,MECHANICAL ENGINEERING,***,,,,,,,,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.5,145.5,144,90.5,,,***,,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,AG,AGRICULTURAL ENGINEERING,132,109,,***,,,***,,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,BM,BIO MEDICAL ENGINEERING,136.5,121.5,136.5,***,,,***,,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,CE,CIVIL ENGINEERING,121,100,,***,,,***,,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,CS,COMPUTER SCIENCE AND ENGINEERING,151.5,142.5,143.5,***,,,***,,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163.5,141.5,150.5,***,,,***,,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127,111,,***,,,,***,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,ME,MECHANICAL ENGINEERING,133,123,102,***,,,***,,
4672,Stella Mary's College of Engineering Arunthengan Vilai Azhikal Post Kanyakumari District 629202,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142,131.5,128,127.5,,,***,,
4672,Stella Mary's College of Engineering Arunthengan Vilai Azhikal Post Kanyakumari District 629202,CE,CIVIL ENGINEERING,114,104,,***,,,,,
4672,Stella Mary's College of Engineering Arunthengan Vilai Azhikal Post Kanyakumari District 629202,CS,COMPUTER SCIENCE AND ENGINEERING,146,128.5,***,116.5,,,***,,
4672,Stella Mary's College of Engineering Arunthengan Vilai Azhikal Post Kanyakumari District 629202,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133,126,116.5,100.5,,,***,,
4672,Stella Mary's College of Engineering Arunthengan Vilai Azhikal Post Kanyakumari District 629202,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,125,114.5,,103.5,,,***,118,
4672,Stella Mary's College of Engineering Arunthengan Vilai Azhikal Post Kanyakumari District 629202,ME,MECHANICAL ENGINEERING,119,109,118,***,,,,,
4675,Universal College of Engineering and Technology Anbagam Campus Radhapuram Road Vallioor Tirunelveli District 627117,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,***,,,,,,,,
4675,Universal College of Engineering and Technology Anbagam Campus Radhapuram Road Vallioor Tirunelveli District 627117,CE,CIVIL ENGINEERING,,,,,,,,,
4675,Universal College of Engineering and Technology Anbagam Campus Radhapuram Road Vallioor Tirunelveli District 627117,CS,COMPUTER SCIENCE AND ENGINEERING,125.5,88.5,,***,,,***,,
4675,Universal College of Engineering and Technology Anbagam Campus Radhapuram Road Vallioor Tirunelveli District 627117,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,111,***,,,,,***,,
4675,Universal College of Engineering and Technology Anbagam Campus Radhapuram Road Vallioor Tirunelveli District 627117,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4675,Universal College of Engineering and Technology Anbagam Campus Radhapuram Road Vallioor Tirunelveli District 627117,ME,MECHANICAL ENGINEERING,***,,,,,,,,
4676,Renganayagi Varatharaj College of Engineering Salvarpatti Sivakasi Virudhunagar District 626128,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149,***,,***,,,***,,
4676,Renganayagi Varatharaj College of Engineering Salvarpatti Sivakasi Virudhunagar District 626128,CS,COMPUTER SCIENCE AND ENGINEERING,132,101,,***,,,***,,
4676,Renganayagi Varatharaj College of Engineering Salvarpatti Sivakasi Virudhunagar District 626128,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,110,***,,***,,,***,,
4676,Renganayagi Varatharaj College of Engineering Salvarpatti Sivakasi Virudhunagar District 626128,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,109,,,,,,94,,
4676,Renganayagi Varatharaj College of Engineering Salvarpatti Sivakasi Virudhunagar District 626128,ME,MECHANICAL ENGINEERING,***,,,,,,,,
4677,Lourdes Mount College of Engineering and Technology Marthandam-Karungal Road Chundavilai Mullanganavilai Nattalam Post Kanyakumari District 629195,CE,CIVIL ENGINEERING,,,,,,,,,
4677,Lourdes Mount College of Engineering and Technology Marthandam-Karungal Road Chundavilai Mullanganavilai Nattalam Post Kanyakumari District 629195,CS,COMPUTER SCIENCE AND ENGINEERING,93.5,***,,,,,,,
4677,Lourdes Mount College of Engineering and Technology Marthandam-Karungal Road Chundavilai Mullanganavilai Nattalam Post Kanyakumari District 629195,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4677,Lourdes Mount College of Engineering and Technology Marthandam-Karungal Road Chundavilai Mullanganavilai Nattalam Post Kanyakumari District 629195,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
4677,Lourdes Mount College of Engineering and Technology Marthandam-Karungal Road Chundavilai Mullanganavilai Nattalam Post Kanyakumari District 629195,ME,MECHANICAL ENGINEERING,***,,,,,,,,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.5,152,142.5,144.5,,,***,***,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,149,144,138,138,,,***,,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,CE,CIVIL ENGINEERING,134.5,107.5,,107.5,,,***,123,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,CS,COMPUTER SCIENCE AND ENGINEERING,172,161,161.5,142,,,***,***,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,148.5,153,135,,,***,,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,138.5,139.5,128.5,,,***,,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,IT,INFORMATION TECHNOLOGY,160,154.5,140.5,152,,,***,,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,ME,MECHANICAL ENGINEERING,137,94,113,***,,,***,,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,148.5,139,136.5,***,,,110.5,,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,CE,CIVIL ENGINEERING,110.5,***,,***,,,***,,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,CS,COMPUTER SCIENCE AND ENGINEERING,155.5,138.5,113,***,,,132.5,***,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,143,***,***,,,***,124,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,137,126,,***,,,***,,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,IT,INFORMATION TECHNOLOGY,144,137.5,129,104,,,***,,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,ME,MECHANICAL ENGINEERING,122.5,85,92,***,,,***,,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,SC,Computer Science and Engineering (Cyber Security),143.5,135,136,***,,,***,,
4686,Good Shepherd College of Engineering and Technology Maruthamparai Kanyakumari District 629101,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,***,,,,,,,,
4686,Good Shepherd College of Engineering and Technology Maruthamparai Kanyakumari District 629101,CE,CIVIL ENGINEERING,,,,,,,,,
4686,Good Shepherd College of Engineering and Technology Maruthamparai Kanyakumari District 629101,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
4686,Good Shepherd College of Engineering and Technology Maruthamparai Kanyakumari District 629101,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4686,Good Shepherd College of Engineering and Technology Maruthamparai Kanyakumari District 629101,ME,MECHANICAL ENGINEERING,***,,,,,,,,
4864,V V College of Engineering Arasoor Village Idaichivilai Post Santhakulam Taluk Thoothukudi District 628656,CE,CIVIL ENGINEERING,***,,,,,,,,
4864,V V College of Engineering Arasoor Village Idaichivilai Post Santhakulam Taluk Thoothukudi District 628656,CS,COMPUTER SCIENCE AND ENGINEERING,146,124,***,***,,,***,,
