College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",CS,COMPUTER SCIENCE AND ENGINEERING,101.5,***,,,,,,,
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",IT,INFORMATION TECHNOLOGY,103,***,,,,,,,
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",AG,AGRICULTURAL ENGINEERING,103,***,,,,,***,,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",AU,AUTOMOBILE ENGINEERING,,,,,,,,,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",CE,CIVIL ENGINEERING,***,,,,,,,,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",CS,COMPUTER SCIENCE AND ENGINEERING,104.5,***,,***,,,***,,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",IT,INFORMATION TECHNOLOGY,103,***,,***,,,83,,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",ME,MECHANICAL ENGINEERING,,,,,,,,,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",MU,MECHANICAL AND AUTOMATION ENGINEERING,,,,,,,,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",AU,AUTOMOBILE ENGINEERING,***,,,,,,,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",CE,CIVIL ENGINEERING,***,,,,,,,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",CS,COMPUTER SCIENCE AND ENGINEERING,115.5,***,***,,,,***,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93,***,,,,,,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",IT,INFORMATION TECHNOLOGY,91,***,,***,,,,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,103.5,***,,***,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",BM,BIO MEDICAL ENGINEERING,92.5,***,86,***,,,***,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",CE,CIVIL ENGINEERING,,,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",CS,COMPUTER SCIENCE AND ENGINEERING,111,***,95.5,***,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,106.5,***,,***,,,***,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",IT,INFORMATION TECHNOLOGY,115,92.5,***,***,,,***,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar, P B No.2, Thovalai, Kanyakumari District 629302",RM,ROBOTICS AND AUTOMATION,,,,,,,,,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",CE,CIVIL ENGINEERING,94,***,,,,,,,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",CS,COMPUTER SCIENCE AND ENGINEERING,128,103.5,119,***,,,105.5,127,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,97,***,90,***,,,,,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",IT,INFORMATION TECHNOLOGY,123,***,112.5,***,,,95,***,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",ME,MECHANICAL ENGINEERING,88.5,***,,***,,,***,,
4995,"P.S.R.R College of Engineering (Formerly P S R Rengasamy College of Engineering for Women), Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,112,***,,89,,,,,
4995,"P.S.R.R College of Engineering (Formerly P S R Rengasamy College of Engineering for Women), Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",CS,COMPUTER SCIENCE AND ENGINEERING,135.5,123,,112,,,***,,
4995,"P.S.R.R College of Engineering (Formerly P S R Rengasamy College of Engineering for Women), Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,96.5,***,,***,,,,,
4995,"P.S.R.R College of Engineering (Formerly P S R Rengasamy College of Engineering for Women), Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",CE,CIVIL ENGINEERING,***,,,,,,,,
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",CS,COMPUTER SCIENCE AND ENGINEERING,133,***,,***,,,114,,
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",ME,MECHANICAL ENGINEERING,***,,,,,,,,
4998,"Mahakavi Bharathiyar College of Engineering and Technology, Vasudevanallur, Tenkasi District 627758",CE,CIVIL ENGINEERING,,,,,,,,,
4998,"Mahakavi Bharathiyar College of Engineering and Technology, Vasudevanallur, Tenkasi District 627758",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
4998,"Mahakavi Bharathiyar College of Engineering and Technology, Vasudevanallur, Tenkasi District 627758",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4998,"Mahakavi Bharathiyar College of Engineering and Technology, Vasudevanallur, Tenkasi District 627758",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
4998,"Mahakavi Bharathiyar College of Engineering and Technology, Vasudevanallur, Tenkasi District 627758",ME,MECHANICAL ENGINEERING,,,,,,,,,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram, Kanyakumari District 629401",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,93,***,,***,,,,,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram, Kanyakumari District 629401",CE,CIVIL ENGINEERING,***,,,,,,,,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram, Kanyakumari District 629401",CS,COMPUTER SCIENCE AND ENGINEERING,114.5,***,,,,,***,,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram, Kanyakumari District 629401",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram, Kanyakumari District 629401",ME,MECHANICAL ENGINEERING,***,,,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CE,CIVIL ENGINEERING,189,184.5,,182.5,,,160.175,161.985,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CM,COMPUTER SCIENCE AND ENGINEERING (SS),196.5,196,194.5,191.5,,,177.5,176,162.5
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CN,CIVIL ENGINEERING (SS),183,176,175.5,172.5,,,146.5,131.5,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CS,COMPUTER SCIENCE AND ENGINEERING,198,197,197.5,195.5,,,186.305,189.5,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CW,Computer Science and Business System (SS),194.5,193.71,189.5,189.5,,,170,123.5,165.5
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,197,196,194,193,,,183.5,179.5,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,193.5,193,190,187,,,180,173,169.5
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),195.5,194,190,190.5,,,177.79,160.5,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",EY,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),192,191,189.06,185,,,166.5,166.5,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",IM,INFORMATION TECHNOLOGY (SS),195,194.5,194.5,190.5,,,175.5,161.5,139.5
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",ME,MECHANICAL ENGINEERING,189.5,186,183.5,181.405,,,165.03,148,145.5
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",MF,MECHANICAL ENGINEERING (SS),185.5,183.5,182,178.5,,,156.5,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",MG,MECHATRONICS (SS),189.5,187.5,188,185,,,158.5,158,
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",CE,CIVIL ENGINEERING,114.5,***,,***,,,***,***,
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",CS,COMPUTER SCIENCE AND ENGINEERING,176,167,160.5,159.5,,,143.5,161.5,
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166.5,154.5,114,154,,,141,131,112.5
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,151.5,132.5,95,113.5,,,***,,
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",ME,MECHANICAL ENGINEERING,117.5,***,,***,,,***,104,
5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",CE,CIVIL ENGINEERING,103,***,,***,,,***,,
5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",CS,COMPUTER SCIENCE AND ENGINEERING,181,173,168.5,165,,,142.5,100,
5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,169.5,156.5,148.5,152,,,***,***,
5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,151.5,130.5,126.5,138,,,***,,
5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",ME,MECHANICAL ENGINEERING,130.5,***,,***,,,***,109.5,
5012,"Central Electrochemical Research Institute CECRI), Karaikudi, Sivagangai District 630006",CC,CHEMICAL AND ELECTRO CHEMICAL ENGINEERING (SS),194.5,193.5,192.5,188,,,173.5,161.43,
5017,"University College of Engineering, Ramanathapuram, Pullangudi, Ramanathapuram District 623513",CE,CIVIL ENGINEERING,***,,,,,,,,
5017,"University College of Engineering, Ramanathapuram, Pullangudi, Ramanathapuram District 623513",CS,COMPUTER SCIENCE AND ENGINEERING,144.5,109.5,126,125.5,,,***,,
5017,"University College of Engineering, Ramanathapuram, Pullangudi, Ramanathapuram District 623513",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,81.5,,,,,,,,
5017,"University College of Engineering, Ramanathapuram, Pullangudi, Ramanathapuram District 623513",ME,MECHANICAL ENGINEERING,***,,,,,,,,
5017,"University College of Engineering, Ramanathapuram, Pullangudi, Ramanathapuram District 623513",XC,CIVIL ENGINEERING (TAMIL MEDIUM),***,,,,,,,,
5017,"University College of Engineering, Ramanathapuram, Pullangudi, Ramanathapuram District 623513",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),,,,,,,,,
5022,"University College of Engineering, Dindigul, Mangarai Pirivu, Reddiyarchathiram, Dindigul District 624622",CE,CIVIL ENGINEERING,***,,,,,,,,
5022,"University College of Engineering, Dindigul, Mangarai Pirivu, Reddiyarchathiram, Dindigul District 624622",CS,COMPUTER SCIENCE AND ENGINEERING,165.5,154.5,158,130.5,,,129.5,***,
5022,"University College of Engineering, Dindigul, Mangarai Pirivu, Reddiyarchathiram, Dindigul District 624622",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144,124,135.5,121,,,***,***,
5022,"University College of Engineering, Dindigul, Mangarai Pirivu, Reddiyarchathiram, Dindigul District 624622",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,107.5,***,,***,,,,,
5022,"University College of Engineering, Dindigul, Mangarai Pirivu, Reddiyarchathiram, Dindigul District 624622",ME,MECHANICAL ENGINEERING,***,,,,,,,,
5022,"University College of Engineering, Dindigul, Mangarai Pirivu, Reddiyarchathiram, Dindigul District 624622",XC,CIVIL ENGINEERING (TAMIL MEDIUM),***,,,,,,,,
5022,"University College of Engineering, Dindigul, Mangarai Pirivu, Reddiyarchathiram, Dindigul District 624622",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),***,,,,,,,,
5502,"Sri Raajaraajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
5502,"Sri Raajaraajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",CE,CIVIL ENGINEERING,***,,,,,,,,
5502,"Sri Raajaraajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",CS,COMPUTER SCIENCE AND ENGINEERING,138.5,***,,***,,,***,,
5502,"Sri Raajaraajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,96.5,***,,***,,,,,
5502,"Sri Raajaraajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92,***,,,,,,,
5502,"Sri Raajaraajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",ME,MECHANICAL ENGINEERING,87.5,***,***,,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,154.5,150.5,129,117.5,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",AU,AUTOMOBILE ENGINEERING,,,,,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,151.5,131,135.5,***,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",CE,CIVIL ENGINEERING,85.5,,,,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",CS,COMPUTER SCIENCE AND ENGINEERING,162.5,156.025,160,141.5,,,***,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,145,130,133.5,93,,,***,***,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,128.5,119,128,***,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",ME,MECHANICAL ENGINEERING,106.5,***,97,***,,,***,,
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District 625122",CE,CIVIL ENGINEERING,***,,,,,,,,
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District 625122",CS,COMPUTER SCIENCE AND ENGINEERING,137.5,118,137,113.5,,,***,,
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District 625122",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.5,113,,***,,,,,
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District 625122",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,99,***,,***,,,,,
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District 625122",ME,MECHANICAL ENGINEERING,***,,,,,,,,
5533,"Karaikudi Institute of Technology and Karaikudi Institute of Management, KIT & KIM Technical Campus, Keeranipatti, Thalakkuvur, Karaikudi, Sivagangai District 630307",CE,CIVIL ENGINEERING,***,,,,,,,,
5533,"Karaikudi Institute of Technology and Karaikudi Institute of Management, KIT & KIM Technical Campus, Keeranipatti, Thalakkuvur, Karaikudi, Sivagangai District 630307",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
5533,"Karaikudi Institute of Technology and Karaikudi Institute of Management, KIT & KIM Technical Campus, Keeranipatti, Thalakkuvur, Karaikudi, Sivagangai District 630307",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
5533,"Karaikudi Institute of Technology and Karaikudi Institute of Management, KIT & KIM Technical Campus, Keeranipatti, Thalakkuvur, Karaikudi, Sivagangai District 630307",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
5533,"Karaikudi Institute of Technology and Karaikudi Institute of Management, KIT & KIM Technical Campus, Keeranipatti, Thalakkuvur, Karaikudi, Sivagangai District 630307",ME,MECHANICAL ENGINEERING,***,,,,,,,,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",AG,AGRICULTURAL ENGINEERING,126,***,,***,,,***,107,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",CS,COMPUTER SCIENCE AND ENGINEERING,154,120.5,135,***,,,82.5,,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132,89.5,111,***,,,***,87.5,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,108.5,***,84.5,***,,,***,***,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",ME,MECHANICAL ENGINEERING,90,***,,***,,,***,89.5,
5537,"Jainee College of Engineering and Technology, Dindigul-Theni Main Road (Near Vakkampatti), Dindigul District 624303",CE,CIVIL ENGINEERING,,,,,,,,,
5537,"Jainee College of Engineering and Technology, Dindigul-Theni Main Road (Near Vakkampatti), Dindigul District 624303",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,
5537,"Jainee College of Engineering and Technology, Dindigul-Theni Main Road (Near Vakkampatti), Dindigul District 624303",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
5537,"Jainee College of Engineering and Technology, Dindigul-Theni Main Road (Near Vakkampatti), Dindigul District 624303",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
5537,"Jainee College of Engineering and Technology, Dindigul-Theni Main Road (Near Vakkampatti), Dindigul District 624303",ME,MECHANICAL ENGINEERING,,,,,,,,,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619",CE,CIVIL ENGINEERING,***,,,,,,,,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619",CS,COMPUTER SCIENCE AND ENGINEERING,130.5,***,115,***,,,94,,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,91,***,,,,,***,85,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619",IT,INFORMATION TECHNOLOGY,129,96.5,119.5,,,,,,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619",ME,MECHANICAL ENGINEERING,***,,,,,,,,
5720,"Sri Subramanya College of Engineering and Technology, Sukkamanaickanpatti, Palani, Dindigul District 624615",CE,CIVIL ENGINEERING,,,,,,,,,
5720,"Sri Subramanya College of Engineering and Technology, Sukkamanaickanpatti, Palani, Dindigul District 624615",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
5720,"Sri Subramanya College of Engineering and Technology, Sukkamanaickanpatti, Palani, Dindigul District 624615",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
5720,"Sri Subramanya College of Engineering and Technology, Sukkamanaickanpatti, Palani, Dindigul District 624615",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
5720,"Sri Subramanya College of Engineering and Technology, Sukkamanaickanpatti, Palani, Dindigul District 624615",ME,MECHANICAL ENGINEERING,,,,,,,,,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.5,124.5,123.5,90.5,,,,105.5,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",CE,CIVIL ENGINEERING,97.5,,,,,,,,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",CS,COMPUTER SCIENCE AND ENGINEERING,150,127.5,139.5,111,,,***,88.5,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133,124.5,131,***,,,***,80,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,126.5,109.5,120.5,94.5,,,85,,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",IT,INFORMATION TECHNOLOGY,148,126,,100.5,,,***,,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",ME,MECHANICAL ENGINEERING,99.5,***,86,***,,,92.5,,
5842,"Madurai Institute of Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District 630611",CE,CIVIL ENGINEERING,,,,,,,,,
5842,"Madurai Institute of Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District 630611",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,
5842,"Madurai Institute of Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District 630611",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
5842,"Madurai Institute of Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District 630611",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
5842,"Madurai Institute of Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District 630611",IT,INFORMATION TECHNOLOGY,,,,,,,,,
5842,"Madurai Institute of Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District 630611",ME,MECHANICAL ENGINEERING,,,,,,,,,
5851,"Veerammal Engineering College, PVP Nagar, K.Singrakottai, Dindigul-624708",CE,CIVIL ENGINEERING,,,,,,,,,
5851,"Veerammal Engineering College, PVP Nagar, K.Singrakottai, Dindigul-624708",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
5851,"Veerammal Engineering College, PVP Nagar, K.Singrakottai, Dindigul-624708",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
5851,"Veerammal Engineering College, PVP Nagar, K.Singrakottai, Dindigul-624708",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
5862,"R V S Educational Trustâ€™s Groups of Institutions (Integrated Campus), N Paraipatti Post, Vedasandur Taluk, Dindigul District 624005",AE,AERONAUTICAL ENGINEERING,88.5,,,,,,***,,
5862,"R V S Educational Trustâ€™s Groups of Institutions (Integrated Campus), N Paraipatti Post, Vedasandur Taluk, Dindigul District 624005",AG,AGRICULTURAL ENGINEERING,89.5,***,,***,,,***,,
5862,"R V S Educational Trustâ€™s Groups of Institutions (Integrated Campus), N Paraipatti Post, Vedasandur Taluk, Dindigul District 624005",AU,AUTOMOBILE ENGINEERING,,,,,,,,,
5862,"R V S Educational Trustâ€™s Groups of Institutions (Integrated Campus), N Paraipatti Post, Vedasandur Taluk, Dindigul District 624005",BM,BIO MEDICAL ENGINEERING,108,***,,,,,92.5,,
5862,"R V S Educational Trustâ€™s Groups of Institutions (Integrated Campus), N Paraipatti Post, Vedasandur Taluk, Dindigul District 624005",CE,CIVIL ENGINEERING,,,,,,,,,
5862,"R V S Educational Trustâ€™s Groups of Institutions (Integrated Campus), N Paraipatti Post, Vedasandur Taluk, Dindigul District 624005",CS,COMPUTER SCIENCE AND ENGINEERING,130,93,109,***,,,94,,
5862,"R V S Educational Trustâ€™s Groups of Institutions (Integrated Campus), N Paraipatti Post, Vedasandur Taluk, Dindigul District 624005",ME,MECHANICAL ENGINEERING,,,,,,,,,
